# script: ch04_fair_comparison.py
# seeds: 42, 7, 123, 2024, 5
# arms: sy-full, sy-seed, sy-rand1, sy-rand5, sy-rand500, pp-rand1, pp-default, pp-probe500, adam-dcor2, sqp-dcor2
# replicates: 20 at (100, 6), 8 at (500, 20)
# n_perturb: 500
# n_probes: 500
# n_restarts: 5
# max_iter: 150
# sqp_max_iter: 1000
# sqp_tol: 0.0001
part,seed,model,nonlinearity,noise,n,p,d,arm,seconds,nfev,delta_m,dcor2_u_sum,dcor2_u_mean,dcov_v,angle
sy_small,17,C(3),,0.0,100,6,1,adam-dcor2,0.067,-1,0.244155,0.281976,0.281976,2.156062,14.1319
sy_small,17,C(3),,0.0,100,6,1,sqp-dcor2,0.032,425,0.245012,0.281974,0.281974,2.156185,14.1825
sy_small,18,C(3),,0.0,100,6,1,sy-full,0.051,81,0.153167,0.375346,0.375346,3.574257,8.8105
sy_small,18,C(3),,0.0,100,6,1,sy-seed,0.01,92,0.151386,0.37505,0.37505,3.576976,8.7072
sy_small,18,C(3),,0.0,100,6,1,sy-rand1,0.014,129,0.153356,0.375425,0.375425,3.573596,8.8215
sy_small,18,C(3),,0.0,100,6,1,sy-rand5,0.07,139,0.15319,0.375326,0.375326,3.574617,8.8118
sy_small,18,C(3),,0.0,100,6,1,sy-rand500,0.053,103,0.149754,0.375305,0.375305,3.573761,8.6127
sy_small,18,C(3),,0.0,100,6,1,pp-rand1,0.007,-1,0.166754,0.376243,0.376243,3.565708,9.5991
sy_small,18,C(3),,0.0,100,6,1,pp-default,0.03,-1,0.166754,0.376243,0.376243,3.565708,9.5991
sy_small,18,C(3),,0.0,100,6,1,pp-probe500,0.045,-1,0.166754,0.376243,0.376243,3.565708,9.5991
sy_small,18,C(3),,0.0,100,6,1,adam-dcor2,0.064,-1,0.164748,0.376258,0.376258,3.566225,9.4826
sy_small,18,C(3),,0.0,100,6,1,sqp-dcor2,0.038,424,0.167014,0.376253,0.376253,3.565621,9.6143
sy_small,19,C(3),,0.0,100,6,1,sy-full,0.051,84,0.233255,0.292344,0.292344,1.505872,13.4888
sy_small,19,C(3),,0.0,100,6,1,sy-seed,0.012,117,0.233365,0.292384,0.292384,1.505872,13.4952
sy_small,19,C(3),,0.0,100,6,1,sy-rand1,0.011,109,0.232077,0.292239,0.292239,1.505588,13.4194
sy_small,19,C(3),,0.0,100,6,1,sy-rand5,0.093,168,0.233473,0.292408,0.292408,1.505958,13.5016
sy_small,19,C(3),,0.0,100,6,1,sy-rand500,0.054,134,0.234523,0.292476,0.292476,1.506406,13.5635
sy_small,19,C(3),,0.0,100,6,1,pp-rand1,0.007,-1,0.307137,0.295909,0.295909,1.527968,17.8868
sy_small,19,C(3),,0.0,100,6,1,pp-default,0.037,-1,0.306908,0.295919,0.295919,1.527939,17.873
sy_small,19,C(3),,0.0,100,6,1,pp-probe500,0.045,-1,0.307137,0.295909,0.295909,1.527968,17.8868
sy_small,19,C(3),,0.0,100,6,1,adam-dcor2,0.056,-1,0.306615,0.295924,0.295924,1.527877,17.8554
sy_small,19,C(3),,0.0,100,6,1,sqp-dcor2,0.027,347,0.304027,0.295894,0.295894,1.527138,17.6996
sy_large,0,A(1),,0.0,500,20,2,sy-full,14.418,2199,0.14862,0.578708,0.289354,0.536508,8.0818
sy_large,0,A(1),,0.0,500,20,2,sy-seed,11.753,2199,0.14862,0.578708,0.289354,0.536508,8.0818
sy_large,0,A(1),,0.0,500,20,2,sy-rand1,6.752,1261,0.148814,0.578337,0.289168,0.536598,8.0705
sy_large,0,A(1),,0.0,500,20,2,sy-rand5,60.517,2828,0.148577,0.587914,0.293957,0.539067,8.0723
sy_large,0,A(1),,0.0,500,20,2,sy-rand500,6.459,709,0.150376,0.575448,0.287724,0.537235,8.1363
sy_large,0,A(1),,0.0,500,20,2,pp-rand1,0.158,-1,0.994754,0.441026,0.220513,0.458012,46.0003
sy_large,0,A(1),,0.0,500,20,2,pp-default,1.004,-1,0.156778,0.685838,0.342919,0.56278,8.2085
sy_large,0,A(1),,0.0,500,20,2,pp-probe500,5.391,-1,0.156377,0.61741,0.308705,0.542638,8.07
sy_large,0,A(1),,0.0,500,20,2,adam-dcor2,1.622,-1,0.291305,0.582378,0.291189,0.533557,11.6162
sy_large,0,A(1),,0.0,500,20,2,sqp-dcor2,42.329,6117,0.185796,0.589213,0.294606,0.537534,8.693
sy_large,1,A(1),,0.0,500,20,2,sy-full,18.474,2893,0.176005,0.576433,0.288217,0.562363,8.6195
sy_large,1,A(1),,0.0,500,20,2,sy-seed,13.311,2506,0.176388,0.576298,0.288149,0.562394,8.6316
sy_large,1,A(1),,0.0,500,20,2,sy-rand1,20.707,3915,0.176316,0.567862,0.283931,0.564437,8.6328
sy_large,1,A(1),,0.0,500,20,2,sy-rand5,64.722,1787,0.176375,0.569339,0.28467,0.56429,8.6221
sy_large,1,A(1),,0.0,500,20,2,sy-rand500,21.159,3474,0.177197,0.562286,0.281143,0.562775,8.6395
sy_large,1,A(1),,0.0,500,20,2,pp-rand1,0.255,-1,0.184219,0.617181,0.308591,0.571846,9.4783
sy_large,1,A(1),,0.0,500,20,2,pp-default,1.074,-1,0.180948,0.671068,0.335534,0.590577,9.3628
sy_large,1,A(1),,0.0,500,20,2,pp-probe500,5.368,-1,0.181158,0.616038,0.308019,0.571496,9.3719
sy_large,1,A(1),,0.0,500,20,2,adam-dcor2,1.588,-1,0.198226,0.574597,0.287299,0.55856,9.7239
sy_large,1,A(1),,0.0,500,20,2,sqp-dcor2,58.107,8518,0.19713,0.575347,0.287674,0.559855,10.2139
sy_large,2,A(1),,0.0,500,20,2,sy-full,16.446,2597,0.12964,0.594201,0.297101,0.515834,7.0032
sy_large,2,A(1),,0.0,500,20,2,sy-seed,13.903,2597,0.12964,0.594201,0.297101,0.515834,7.0032
sy_large,2,A(1),,0.0,500,20,2,sy-rand1,10.453,1978,0.130317,0.576117,0.288058,0.517133,7.0226
sy_large,2,A(1),,0.0,500,20,2,sy-rand5,73.418,2782,0.129732,0.578053,0.289027,0.516653,7.0117
sy_large,2,A(1),,0.0,500,20,2,sy-rand500,17.872,2855,0.129258,0.599905,0.299952,0.515103,6.9949
sy_large,2,A(1),,0.0,500,20,2,pp-rand1,0.159,-1,0.174997,0.586949,0.293474,0.512823,9.5157
sy_large,2,A(1),,0.0,500,20,2,pp-default,1.048,-1,0.178176,0.642549,0.321274,0.526667,9.4143
sy_large,2,A(1),,0.0,500,20,2,pp-probe500,5.278,-1,0.18173,0.63773,0.318865,0.525303,9.4989
sy_large,2,A(1),,0.0,500,20,2,adam-dcor2,1.605,-1,0.167864,0.613726,0.306863,0.51037,7.267
sy_large,2,A(1),,0.0,500,20,2,sqp-dcor2,46.59,6838,0.160466,0.608647,0.304323,0.510777,7.2986
sy_large,3,A(1),,0.0,500,20,2,sy-full,15.336,2387,0.176262,0.561889,0.280945,0.520281,8.6571
sy_large,3,A(1),,0.0,500,20,2,sy-seed,12.714,2387,0.176262,0.561889,0.280945,0.520281,8.6571
sy_large,3,A(1),,0.0,500,20,2,sy-rand1,13.995,2617,0.176403,0.517993,0.258997,0.523436,8.6203
sy_large,3,A(1),,0.0,500,20,2,sy-rand5,62.52,2477,0.1763,0.532067,0.266034,0.522847,8.6172
sy_large,3,A(1),,0.0,500,20,2,sy-rand500,14.311,2189,0.177248,0.542242,0.271121,0.522159,8.6661
sy_large,3,A(1),,0.0,500,20,2,pp-rand1,0.213,-1,0.984901,0.431237,0.215618,0.447376,45.6059
sy_large,3,A(1),,0.0,500,20,2,pp-default,1.047,-1,0.207567,0.617725,0.308862,0.539941,10.3646
sy_large,3,A(1),,0.0,500,20,2,pp-probe500,5.326,-1,0.205605,0.593901,0.29695,0.530777,10.1815
sy_large,3,A(1),,0.0,500,20,2,adam-dcor2,1.643,-1,0.198976,0.552615,0.276308,0.51891,9.2042
sy_large,3,A(1),,0.0,500,20,2,sqp-dcor2,34.492,5075,0.199839,0.564946,0.282473,0.519224,10.145
sy_large,4,A(1),,0.0,500,20,2,sy-full,17.561,2801,0.145279,0.624453,0.312227,0.518637,7.733
sy_large,4,A(1),,0.0,500,20,2,sy-seed,15.025,2801,0.145279,0.624453,0.312227,0.518637,7.733
sy_large,4,A(1),,0.0,500,20,2,sy-rand1,10.845,2035,0.145026,0.626279,0.313139,0.518339,7.7486
sy_large,4,A(1),,0.0,500,20,2,sy-rand5,75.075,3439,0.145009,0.58205,0.291025,0.522194,7.7411
sy_large,4,A(1),,0.0,500,20,2,sy-rand500,17.688,2786,0.144653,0.588171,0.294085,0.521694,7.7294
sy_large,4,A(1),,0.0,500,20,2,pp-rand1,0.196,-1,0.179897,0.646692,0.323346,0.51812,9.8144
sy_large,4,A(1),,0.0,500,20,2,pp-default,1.118,-1,0.185369,0.681237,0.340618,0.530269,10.1466
sy_large,4,A(1),,0.0,500,20,2,pp-probe500,5.477,-1,0.184048,0.631342,0.315671,0.516317,10.1013
sy_large,4,A(1),,0.0,500,20,2,adam-dcor2,1.607,-1,0.192905,0.628785,0.314392,0.51643,10.284
sy_large,4,A(1),,0.0,500,20,2,sqp-dcor2,38.866,5705,0.190875,0.631499,0.31575,0.516308,9.877
sy_large,5,A(1),,0.0,500,20,2,sy-full,15.338,2393,0.131892,0.605853,0.302926,0.576262,7.0973
sy_large,5,A(1),,0.0,500,20,2,sy-seed,12.67,2393,0.131892,0.605853,0.302926,0.576262,7.0973
sy_large,5,A(1),,0.0,500,20,2,sy-rand1,13.967,2626,0.131628,0.596317,0.298159,0.576458,7.0748
sy_large,5,A(1),,0.0,500,20,2,sy-rand5,71.163,2359,0.13149,0.582985,0.291492,0.577949,7.0591
sy_large,5,A(1),,0.0,500,20,2,sy-rand500,16.125,2515,0.131114,0.595267,0.297634,0.577454,7.0715
sy_large,5,A(1),,0.0,500,20,2,pp-rand1,0.236,-1,0.179467,0.625713,0.312857,0.581492,9.2547
sy_large,5,A(1),,0.0,500,20,2,pp-default,1.046,-1,0.178453,0.645476,0.322738,0.587908,9.1855
sy_large,5,A(1),,0.0,500,20,2,pp-probe500,5.431,-1,0.1792,0.705183,0.352591,0.606972,9.2591
sy_large,5,A(1),,0.0,500,20,2,adam-dcor2,1.627,-1,0.214982,0.598279,0.29914,0.576379,9.7902
sy_large,5,A(1),,0.0,500,20,2,sqp-dcor2,42.867,6296,0.179715,0.608966,0.304483,0.575569,9.2061
sy_large,6,A(1),,0.0,500,20,2,sy-full,15.673,2434,0.171451,0.549329,0.274664,0.514404,8.5925
sy_large,6,A(1),,0.0,500,20,2,sy-seed,12.897,2434,0.171451,0.549329,0.274664,0.514404,8.5925
sy_large,6,A(1),,0.0,500,20,2,sy-rand1,11.99,2258,0.171576,0.5675,0.28375,0.512782,8.5638
sy_large,6,A(1),,0.0,500,20,2,sy-rand5,61.691,3011,0.171842,0.576907,0.288453,0.511589,8.6049
sy_large,6,A(1),,0.0,500,20,2,sy-rand500,16.374,2562,0.171721,0.557107,0.278553,0.513931,8.5782
sy_large,6,A(1),,0.0,500,20,2,pp-rand1,0.181,-1,0.9999,0.436156,0.218078,0.431068,50.282
sy_large,6,A(1),,0.0,500,20,2,pp-default,1.029,-1,0.211277,0.583397,0.291699,0.515186,11.1329
sy_large,6,A(1),,0.0,500,20,2,pp-probe500,5.355,-1,0.211612,0.629656,0.314828,0.527659,11.0523
sy_large,6,A(1),,0.0,500,20,2,adam-dcor2,1.596,-1,0.177179,0.579171,0.289585,0.51097,8.6689
sy_large,6,A(1),,0.0,500,20,2,sqp-dcor2,41.3,6033,0.173847,0.580151,0.290076,0.511631,9.5149
sy_large,7,A(1),,0.0,500,20,2,sy-full,12.841,1891,0.155623,0.608923,0.304462,0.533373,8.4012
sy_large,7,A(1),,0.0,500,20,2,sy-seed,10.226,1891,0.155623,0.608923,0.304462,0.533373,8.4012
sy_large,7,A(1),,0.0,500,20,2,sy-rand1,6.7,1265,0.154699,0.597735,0.298868,0.533256,8.3788
sy_large,7,A(1),,0.0,500,20,2,sy-rand5,67.03,2197,0.15543,0.612881,0.30644,0.5336,8.3971
sy_large,7,A(1),,0.0,500,20,2,sy-rand500,14.075,2138,0.154893,0.615827,0.307913,0.534924,8.3503
sy_large,7,A(1),,0.0,500,20,2,pp-rand1,0.223,-1,0.203864,0.627223,0.313612,0.535962,10.6152
sy_large,7,A(1),,0.0,500,20,2,pp-default,1.147,-1,0.203255,0.702142,0.351071,0.564687,10.5531
sy_large,7,A(1),,0.0,500,20,2,pp-probe500,5.34,-1,0.205172,0.625546,0.312773,0.535237,10.6496
sy_large,7,A(1),,0.0,500,20,2,adam-dcor2,1.641,-1,0.165366,0.60362,0.30181,0.531881,8.4844
sy_large,7,A(1),,0.0,500,20,2,sqp-dcor2,81.141,12870,0.208182,0.596551,0.298275,0.530971,10.5789
sy_large,0,B(1),,0.0,500,20,2,sy-full,14.231,2178,0.258872,0.493462,0.246731,0.534661,11.8449
sy_large,0,B(1),,0.0,500,20,2,sy-seed,11.64,2178,0.258872,0.493462,0.246731,0.534661,11.8449
sy_large,0,B(1),,0.0,500,20,2,sy-rand1,4.273,790,0.258462,0.504992,0.252496,0.527861,11.8651
sy_large,0,B(1),,0.0,500,20,2,sy-rand5,62.518,2781,0.258798,0.493291,0.246645,0.53347,11.841
sy_large,0,B(1),,0.0,500,20,2,sy-rand500,18.361,2944,0.258853,0.493996,0.246998,0.532058,11.8492
sy_large,0,B(1),,0.0,500,20,2,pp-rand1,0.186,-1,0.231638,0.495971,0.247985,0.531122,11.1075
sy_large,0,B(1),,0.0,500,20,2,pp-default,1.06,-1,0.233195,0.498465,0.249232,0.53261,11.2998
sy_large,0,B(1),,0.0,500,20,2,pp-probe500,5.368,-1,0.232569,0.511135,0.255567,0.536426,11.3239
sy_large,0,B(1),,0.0,500,20,2,adam-dcor2,1.561,-1,0.273032,0.515486,0.257743,0.525478,15.607
sy_large,0,B(1),,0.0,500,20,2,sqp-dcor2,39.779,5857,0.288335,0.511084,0.255542,0.52884,15.7133
sy_large,1,B(1),,0.0,500,20,2,sy-full,4.248,294,0.214476,0.515241,0.257621,0.552798,10.7678
sy_large,1,B(1),,0.0,500,20,2,sy-seed,1.598,294,0.214476,0.515241,0.257621,0.552798,10.7678
sy_large,1,B(1),,0.0,500,20,2,sy-rand1,12.541,2366,0.216137,0.513297,0.256649,0.551032,10.8129
sy_large,1,B(1),,0.0,500,20,2,sy-rand5,51.087,2354,0.215422,0.513772,0.256886,0.551672,10.7896
sy_large,1,B(1),,0.0,500,20,2,sy-rand500,10.503,1466,0.215835,0.514134,0.257067,0.550608,10.8014
sy_large,1,B(1),,0.0,500,20,2,pp-rand1,0.226,-1,0.166873,0.611636,0.305818,0.579155,7.9845
sy_large,1,B(1),,0.0,500,20,2,pp-default,1.045,-1,0.177271,0.662602,0.331301,0.597968,8.1946
sy_large,1,B(1),,0.0,500,20,2,pp-probe500,5.275,-1,0.175192,0.628362,0.314181,0.585521,8.1356
sy_large,1,B(1),,0.0,500,20,2,adam-dcor2,1.557,-1,0.274077,0.533031,0.266515,0.553725,12.7713
sy_large,1,B(1),,0.0,500,20,2,sqp-dcor2,43.336,6362,0.253147,0.52199,0.260995,0.553257,12.4096
sy_large,2,B(1),,0.0,500,20,2,sy-full,14.437,2217,0.249672,0.524324,0.262162,0.556616,11.2316
sy_large,2,B(1),,0.0,500,20,2,sy-seed,11.755,2217,0.249672,0.524324,0.262162,0.556616,11.2316
sy_large,2,B(1),,0.0,500,20,2,sy-rand1,13.186,2482,0.249716,0.539591,0.269796,0.55855,11.2313
sy_large,2,B(1),,0.0,500,20,2,sy-rand5,54.629,2893,0.249538,0.533226,0.266613,0.555616,11.222
sy_large,2,B(1),,0.0,500,20,2,sy-rand500,15.109,2345,0.249506,0.524425,0.262212,0.55599,11.2188
sy_large,2,B(1),,0.0,500,20,2,pp-rand1,0.178,-1,0.290752,0.531447,0.265723,0.551461,12.2692
sy_large,2,B(1),,0.0,500,20,2,pp-default,0.936,-1,0.289147,0.541137,0.270568,0.555907,12.3541
sy_large,2,B(1),,0.0,500,20,2,pp-probe500,5.267,-1,0.287818,0.531318,0.265659,0.551607,12.4765
sy_large,2,B(1),,0.0,500,20,2,adam-dcor2,1.508,-1,0.283789,0.545968,0.272984,0.55585,14.3319
sy_large,2,B(1),,0.0,500,20,2,sqp-dcor2,39.701,5869,0.288009,0.539483,0.269742,0.556745,14.292
sy_large,3,B(1),,0.0,500,20,2,sy-full,15.938,2469,0.257369,0.527783,0.263891,0.555808,12.3601
sy_large,3,B(1),,0.0,500,20,2,sy-seed,13.192,2469,0.257369,0.527783,0.263891,0.555808,12.3601
sy_large,3,B(1),,0.0,500,20,2,sy-rand1,13.369,2513,0.257341,0.528063,0.264031,0.555254,12.3694
sy_large,3,B(1),,0.0,500,20,2,sy-rand5,63.918,2578,0.257266,0.529083,0.264542,0.563342,12.3635
sy_large,3,B(1),,0.0,500,20,2,sy-rand500,14.936,2377,0.257382,0.532565,0.266283,0.563421,12.3691
sy_large,3,B(1),,0.0,500,20,2,pp-rand1,0.213,-1,0.270247,0.543717,0.271858,0.564468,11.2322
sy_large,3,B(1),,0.0,500,20,2,pp-default,1.035,-1,0.271262,0.541605,0.270802,0.561798,10.8815
sy_large,3,B(1),,0.0,500,20,2,pp-probe500,4.607,-1,0.270892,0.541541,0.27077,0.563775,11.1217
sy_large,3,B(1),,0.0,500,20,2,adam-dcor2,1.595,-1,0.287073,0.539738,0.269869,0.553941,15.8406
sy_large,3,B(1),,0.0,500,20,2,sqp-dcor2,25.387,3875,0.291687,0.536298,0.268149,0.557264,16.0035
sy_large,4,B(1),,0.0,500,20,2,sy-full,14.832,2272,0.268787,0.427605,0.213802,0.50697,11.8417
sy_large,4,B(1),,0.0,500,20,2,sy-seed,12.107,2272,0.268787,0.427605,0.213802,0.50697,11.8417
sy_large,4,B(1),,0.0,500,20,2,sy-rand1,12.7,2399,0.268941,0.455479,0.22774,0.501942,11.8572
sy_large,4,B(1),,0.0,500,20,2,sy-rand5,70.289,2416,0.268639,0.446028,0.223014,0.501176,11.845
sy_large,4,B(1),,0.0,500,20,2,sy-rand500,17.919,2873,0.268698,0.438562,0.219281,0.508392,11.8474
sy_large,4,B(1),,0.0,500,20,2,pp-rand1,0.201,-1,0.284705,0.473452,0.236726,0.511687,11.8729
sy_large,4,B(1),,0.0,500,20,2,pp-default,0.984,-1,0.290095,0.47533,0.237665,0.512341,11.9754
sy_large,4,B(1),,0.0,500,20,2,pp-probe500,5.324,-1,0.286736,0.463063,0.231532,0.507491,12.022
sy_large,4,B(1),,0.0,500,20,2,adam-dcor2,1.608,-1,0.306589,0.462104,0.231052,0.503801,14.5335
sy_large,4,B(1),,0.0,500,20,2,sqp-dcor2,29.959,4378,0.31997,0.460492,0.230246,0.501111,14.7652
sy_large,5,B(1),,0.0,500,20,2,sy-full,15.834,2462,0.212686,0.513558,0.256779,0.528735,9.1248
sy_large,5,B(1),,0.0,500,20,2,sy-seed,13.248,2462,0.212686,0.513558,0.256779,0.528735,9.1248
sy_large,5,B(1),,0.0,500,20,2,sy-rand1,11.689,2217,0.212701,0.51118,0.25559,0.524358,9.1227
sy_large,5,B(1),,0.0,500,20,2,sy-rand5,66.804,2662,0.2127,0.518346,0.259173,0.531162,9.1231
sy_large,5,B(1),,0.0,500,20,2,sy-rand500,13.843,2116,0.212841,0.51589,0.257945,0.528003,9.1223
sy_large,5,B(1),,0.0,500,20,2,pp-rand1,0.192,-1,0.206272,0.546988,0.273494,0.53585,9.2437
sy_large,5,B(1),,0.0,500,20,2,pp-default,0.968,-1,0.204275,0.547541,0.273771,0.536051,9.1434
sy_large,5,B(1),,0.0,500,20,2,pp-probe500,5.273,-1,0.206303,0.514186,0.257093,0.523542,9.3422
sy_large,5,B(1),,0.0,500,20,2,adam-dcor2,1.497,-1,0.238522,0.523409,0.261704,0.531072,10.9561
sy_large,5,B(1),,0.0,500,20,2,sqp-dcor2,34.32,5035,0.20615,0.519468,0.259734,0.529946,10.2154
sy_large,6,B(1),,0.0,500,20,2,sy-full,14.325,2505,0.270509,0.489208,0.244604,0.541685,12.2851
sy_large,6,B(1),,0.0,500,20,2,sy-seed,11.201,2505,0.270509,0.489208,0.244604,0.541685,12.2851
sy_large,6,B(1),,0.0,500,20,2,sy-rand1,12.839,2893,0.270359,0.484296,0.242148,0.541752,12.2818
sy_large,6,B(1),,0.0,500,20,2,sy-rand5,59.849,2501,0.270434,0.482134,0.241067,0.541434,12.2902
sy_large,6,B(1),,0.0,500,20,2,sy-rand500,12.087,2220,0.270356,0.481623,0.240812,0.541184,12.2807
sy_large,6,B(1),,0.0,500,20,2,pp-rand1,0.228,-1,0.273881,0.560859,0.28043,0.56295,11.3836
sy_large,6,B(1),,0.0,500,20,2,pp-default,1.012,-1,0.273371,0.536655,0.268327,0.554939,11.2539
sy_large,6,B(1),,0.0,500,20,2,pp-probe500,4.445,-1,0.273935,0.492745,0.246373,0.538346,11.0927
sy_large,6,B(1),,0.0,500,20,2,adam-dcor2,1.584,-1,0.281434,0.51181,0.255905,0.538363,14.3968
sy_large,6,B(1),,0.0,500,20,2,sqp-dcor2,31.171,5536,0.27907,0.500536,0.250268,0.536562,14.9861
sy_large,7,B(1),,0.0,500,20,2,sy-full,4.491,502,0.245314,0.523472,0.261736,0.537491,10.3043
sy_large,7,B(1),,0.0,500,20,2,sy-seed,2.25,502,0.245314,0.523472,0.261736,0.537491,10.3043
sy_large,7,B(1),,0.0,500,20,2,sy-rand1,11.417,2574,0.245794,0.505152,0.252576,0.543459,10.3068
sy_large,7,B(1),,0.0,500,20,2,sy-rand5,55.017,1745,0.246016,0.509136,0.254568,0.543402,10.3111
sy_large,7,B(1),,0.0,500,20,2,sy-rand500,13.134,2401,0.24561,0.518719,0.25936,0.540418,10.3096
sy_large,7,B(1),,0.0,500,20,2,pp-rand1,0.208,-1,0.226353,0.66549,0.332745,0.587562,11.3619
sy_large,7,B(1),,0.0,500,20,2,pp-default,0.991,-1,0.226075,0.667448,0.333724,0.588344,11.4584
sy_large,7,B(1),,0.0,500,20,2,pp-probe500,4.531,-1,0.226412,0.558004,0.279002,0.552051,11.3352
sy_large,7,B(1),,0.0,500,20,2,adam-dcor2,1.705,-1,0.247281,0.527444,0.263722,0.53153,12.4335
sy_large,7,B(1),,0.0,500,20,2,sqp-dcor2,37.628,5786,0.246486,0.522572,0.261286,0.536934,12.3019
sy_large,0,C(1),,0.0,500,20,1,sy-full,6.405,712,0.228418,0.28984,0.28984,0.604863,13.2039
sy_large,0,C(1),,0.0,500,20,1,sy-seed,3.892,712,0.228418,0.28984,0.28984,0.604863,13.2039
sy_large,0,C(1),,0.0,500,20,1,sy-rand1,4.57,862,0.228275,0.289846,0.289846,0.604885,13.1955
sy_large,0,C(1),,0.0,500,20,1,sy-rand5,23.398,973,0.228377,0.289841,0.289841,0.604862,13.2015
sy_large,0,C(1),,0.0,500,20,1,sy-rand500,6.212,679,0.228308,0.289844,0.289844,0.604883,13.1975
sy_large,0,C(1),,0.0,500,20,1,pp-rand1,0.107,-1,0.226295,0.291013,0.291013,0.602642,13.079
sy_large,0,C(1),,0.0,500,20,1,pp-default,0.544,-1,0.221877,0.291029,0.291029,0.602562,12.8193
sy_large,0,C(1),,0.0,500,20,1,pp-probe500,2.629,-1,0.222446,0.29102,0.29102,0.602704,12.8528
sy_large,0,C(1),,0.0,500,20,1,adam-dcor2,0.712,-1,0.220073,0.291033,0.291033,0.602725,12.7133
sy_large,0,C(1),,0.0,500,20,1,sqp-dcor2,3.542,1048,0.220584,0.291032,0.291032,0.602678,12.7433
sy_large,1,C(1),,0.0,500,20,1,sy-full,7.09,827,0.102143,0.28632,0.28632,0.624587,5.8626
sy_large,1,C(1),,0.0,500,20,1,sy-seed,4.365,827,0.102143,0.28632,0.28632,0.624587,5.8626
sy_large,1,C(1),,0.0,500,20,1,sy-rand1,5.256,1004,0.102188,0.286314,0.286314,0.624591,5.8652
sy_large,1,C(1),,0.0,500,20,1,sy-rand5,31.915,1177,0.102181,0.286317,0.286317,0.624585,5.8648
sy_large,1,C(1),,0.0,500,20,1,sy-rand500,7.854,1005,0.102201,0.286316,0.286316,0.624584,5.8659
sy_large,1,C(1),,0.0,500,20,1,pp-rand1,0.113,-1,0.096979,0.288552,0.288552,0.620044,5.5652
sy_large,1,C(1),,0.0,500,20,1,pp-default,0.465,-1,0.096979,0.288552,0.288552,0.620044,5.5652
sy_large,1,C(1),,0.0,500,20,1,pp-probe500,2.662,-1,0.097725,0.288555,0.288555,0.619902,5.6082
sy_large,1,C(1),,0.0,500,20,1,adam-dcor2,0.754,-1,0.094736,0.288567,0.288567,0.619984,5.4362
sy_large,1,C(1),,0.0,500,20,1,sqp-dcor2,3.34,974,0.093843,0.288564,0.288564,0.619967,5.3847
sy_large,2,C(1),,0.0,500,20,1,sy-full,6.792,783,0.158253,0.303623,0.303623,0.61079,9.1055
sy_large,2,C(1),,0.0,500,20,1,sy-seed,4.153,783,0.158253,0.303623,0.303623,0.61079,9.1055
sy_large,2,C(1),,0.0,500,20,1,sy-rand1,5.017,959,0.158296,0.303625,0.303625,0.610791,9.108
sy_large,2,C(1),,0.0,500,20,1,sy-rand5,25.881,1116,0.158277,0.303624,0.303624,0.610792,9.1069
sy_large,2,C(1),,0.0,500,20,1,sy-rand500,7.366,911,0.158239,0.303624,0.303624,0.61079,9.1047
sy_large,2,C(1),,0.0,500,20,1,pp-rand1,0.107,-1,0.161451,0.304662,0.304662,0.609559,9.2911
sy_large,2,C(1),,0.0,500,20,1,pp-default,0.517,-1,0.162596,0.304682,0.304682,0.609468,9.3576
sy_large,2,C(1),,0.0,500,20,1,pp-probe500,2.688,-1,0.162738,0.304688,0.304688,0.609621,9.3658
sy_large,2,C(1),,0.0,500,20,1,adam-dcor2,0.716,-1,0.161055,0.304704,0.304704,0.609477,9.2682
sy_large,2,C(1),,0.0,500,20,1,sqp-dcor2,3.984,1182,0.161476,0.304704,0.304704,0.609472,9.2926
sy_large,3,C(1),,0.0,500,20,1,sy-full,6.84,802,0.145257,0.277969,0.277969,0.574384,8.3522
sy_large,3,C(1),,0.0,500,20,1,sy-seed,4.236,802,0.145257,0.277969,0.277969,0.574384,8.3522
sy_large,3,C(1),,0.0,500,20,1,sy-rand1,4.638,883,0.1454,0.277968,0.277968,0.57439,8.3605
sy_large,3,C(1),,0.0,500,20,1,sy-rand5,24.749,955,0.145417,0.277967,0.277967,0.574387,8.3614
sy_large,3,C(1),,0.0,500,20,1,sy-rand500,7.968,1016,0.145098,0.277968,0.277968,0.574386,8.343
sy_large,3,C(1),,0.0,500,20,1,pp-rand1,0.108,-1,0.170999,0.279185,0.279185,0.573213,9.8459
sy_large,3,C(1),,0.0,500,20,1,pp-default,0.474,-1,0.170123,0.279187,0.279187,0.573081,9.795
sy_large,3,C(1),,0.0,500,20,1,pp-probe500,2.774,-1,0.170999,0.279185,0.279185,0.573213,9.8459
sy_large,3,C(1),,0.0,500,20,1,adam-dcor2,0.554,-1,0.171243,0.279186,0.279186,0.573154,9.8601
sy_large,3,C(1),,0.0,500,20,1,sqp-dcor2,3.29,956,0.171266,0.279189,0.279189,0.573148,9.8614
sy_large,4,C(1),,0.0,500,20,1,sy-full,6.498,732,0.135331,0.28282,0.28282,0.565941,7.7778
sy_large,4,C(1),,0.0,500,20,1,sy-seed,3.868,732,0.135331,0.28282,0.28282,0.565941,7.7778
sy_large,4,C(1),,0.0,500,20,1,sy-rand1,5.274,1116,0.135327,0.28282,0.28282,0.565939,7.7775
sy_large,4,C(1),,0.0,500,20,1,sy-rand5,23.975,1154,0.135304,0.282819,0.282819,0.565938,7.7762
